policy_id,customer_id,policy_type,premium_usd,effective_date,renewal_date,renewed
fe822e35-3d9f-4ae7-9553-878d4b9fa59d,1ddbd11a-0935-49bd-b90e-b3198646accd,Life,312.0,2023-12-28,2026-09-01,0
c295a37a-063e-48e2-894c-4032b1f2069f,1c19b055-164b-4672-9fd6-a87d7d750bfa,Life,3790.93,2024-08-04,2021-12-24,0
f72f48bb-1963-4a1b-8beb-de08832c1c3a,2c142c22-0fb7-48c3-a454-95ff29e4d6c7,Life,2977.48,2020-12-10,2025-03-21,0
33e0f916-7d20-4bbe-b69b-8bd53d0e9dcf,cf5b03bb-c214-466c-813f-a3b829573c6a,Annuity,2947.57,2020-09-21,2023-02-15,1
aff66949-efe9-42e7-aaf7-ea73a679d25c,c02b2781-5847-49ab-84f3-8369c34cdee1,Life,4175.14,2020-10-06,2023-05-12,1
295e52dc-e1c6-4c9d-81f9-1d7f7614ae4f,f4258198-7c4a-4279-8ffd-5adc388418b0,Life,2804.63,2023-12-18,2022-10-30,0
233341c4-cba2-4f82-9e0b-671890cb5c8b,33030b3d-1fdb-47e1-a47b-62e291ad3751,Life,3959.06,2025-04-07,2022-03-11,1
c1804f45-381f-4676-8d4c-3294f4b6f643,cb3a8dab-bdfa-4d0a-9449-7ebe012b5e0b,Auto,4559.91,2021-06-20,2022-01-12,1
ed379518-c463-438d-b06a-642383d2a082,81cce89c-104c-4f23-9cf2-3fbda83c57c5,Life,1360.41,2024-11-23,2021-06-02,1
850c335e-6702-45fd-afc8-0bc056c2619c,bdbd86ff-be2f-4772-9825-e4da5fad1f9d,Life,4470.85,2024-11-04,2025-07-14,0
e7b3af2d-c535-4e54-b4a1-a81e053f0ee6,5087daf4-9af9-4483-a624-ca97cd00bb77,Life,349.71,2025-03-15,2025-12-29,0
f9caa34a-b932-4d6d-bbe4-972a62e609b1,1d45519d-b967-4534-a7d9-7842f097a650,Auto,4419.08,2022-01-24,2023-11-10,1
5bd21bcd-67d7-4816-ae4f-7cd65115d274,1a273c79-da9a-426d-8106-28d35956fceb,Annuity,1736.55,2020-08-05,2024-01-03,1
17b6874a-d202-4d04-8732-ac337fc8a35e,a36fd0ed-865d-4a9f-888d-7595e1fc69ad,Life,463.46,2021-05-18,2024-04-04,1
482ca691-9476-4d41-9f04-407bf2ae035e,4449d025-7bce-4822-84bf-3dc160bb0b5d,Auto,1619.64,2024-03-12,2023-07-09,1
578615d1-b2e1-4344-99da-5477e942cbbe,b5cafe11-11c0-47cf-978a-8be1fb2323f0,Auto,4089.03,2020-09-16,2025-03-23,1
bd726d7e-b3b0-4fa1-8759-0ff304241829,30cc4cee-541f-4d5f-8ccf-10448d38dfe7,Home,422.35,2023-08-25,2025-04-26,1
b24a8b6a-0668-4e31-bdd2-1c820315066d,1ffe4442-372f-4e7b-8581-fac76ffa0dc0,Life,5678.4,2024-09-25,2022-07-22,1
5dbb3254-6978-42d7-926b-91f818182a49,67b7988d-dd5a-4884-932a-c7dc087a034b,Auto,1926.85,2025-06-20,2021-08-01,0
da0ea24c-e3ca-4773-8305-5a997d37e602,7d388256-4ce6-4998-a7e2-6b65d46fee95,Annuity,5900.85,2020-02-04,2023-10-05,1
73c9c39b-9789-4a4c-a019-7e5284e5fc51,b664da53-ecc3-4a59-8737-d28675fbf5a2,Life,5097.62,2020-04-19,2022-01-21,0
9095797b-d44a-4e0e-a3c0-e52bfd6e0d8e,d26d0ffc-284c-4f08-a817-3fb2e0030905,Home,3353.02,2022-09-29,2026-02-05,1
809a7d74-498f-4d31-81cf-726cae5307d9,719eaa66-c557-4100-9b45-db137d170dfb,Life,4192.57,2022-09-26,2024-03-15,1
100ae732-88ca-497a-93e5-6f7f4f5f5794,7bd9f601-7b40-43ff-9dad-6d418638721a,Home,2921.89,2024-09-30,2022-07-11,1
2d106125-fd1f-4f7f-934f-15ac7797f9c6,62bd3f36-16c8-472d-b55e-3b42e7aeb31f,Life,2806.66,2022-10-03,2021-05-19,0
20bcc777-3c6d-4d9e-9191-f110cbc0b1de,16a10df2-a563-4847-8af1-d179e49cb4aa,Life,4213.7,2021-02-10,2022-11-06,0
2a62cf72-507c-4cb3-8436-e6973787fcc1,f9a86ee2-6d0a-4b19-8ef3-8414038965ce,Life,5722.04,2022-06-15,2026-04-14,0
4e68e836-e0f5-4386-af7e-83c7ca158f9b,af15f97c-d535-454c-aa7f-671ed4074b41,Home,1070.14,2021-12-28,2022-05-19,1
d45b35c2-cbee-4694-b59e-f0d0cbc8b0dd,af46a848-ec8c-47d7-89b8-24bc0279674e,Auto,2055.89,2023-05-13,2023-07-23,0
4b42bc76-6f7f-498e-84ba-1ee57d0f1893,83da6797-67f5-4e74-b5fa-2ebe414424c4,Auto,3749.29,2024-12-01,2023-10-10,1
cd701c72-e52b-465d-9aaa-313f009cd5af,d637b0c0-11bf-4fa9-8b6c-661a80a5e724,Life,4188.18,2021-08-27,2022-02-08,1
243ef843-94ff-4fc7-a36c-f23a810182a5,9cb2a580-1fcf-4a00-991d-3c3347a16eb6,Life,609.72,2021-01-18,2021-04-04,1
9fdcf0a2-e038-4424-9dd0-a31644381abb,b3c8bc46-e9ee-48e1-aaca-9279a0933057,Life,5353.88,2020-12-05,2025-01-04,1
616d5f86-95bd-4763-903a-0c1c404ae4c4,29a4b6a2-b03c-4bc1-b019-eef71749df9d,Auto,2615.29,2022-11-17,2023-02-11,1
40d80e21-ea56-4517-a904-6ec6a5b13a17,9c421891-1ed9-4083-83cf-da2012fe130e,Life,664.43,2023-05-11,2026-04-12,1
1ab8a9c2-6ed4-444d-8f02-6e0106962cbe,0cb5fea3-ebf5-4d71-b798-16ce29ce3c27,Life,1414.02,2022-05-01,2025-01-13,1
22a06ff0-d6b1-49b1-a456-e45424342588,602c5af3-5800-43cb-b5e7-43f3759eca85,Auto,1230.05,2023-09-01,2022-06-17,1
f7b44144-a74c-4839-a643-1f5947c7e268,df302741-6c27-4417-af2b-2f6558b7bf9b,Life,3385.15,2023-09-29,2024-08-13,1
59545fae-e1d3-490d-b33f-b29d4bb02ace,115174ca-77dc-49b6-bfb5-1753bac1920e,Home,2988.92,2020-02-16,2021-05-12,1
4c9bccd3-ee24-46e7-bc72-f8ce2863b873,9e48a315-f1f0-40c0-bb69-4ca740c7b93c,Home,2698.08,2020-08-12,2024-06-06,1
5aee6f3f-8b84-4534-9b09-a3392e2ef500,0dcca3b0-8472-47d8-93a5-d6165f4213f7,Life,4565.83,2022-05-03,2023-09-14,1
dc1a7367-540e-42d3-8df0-000bfd5a46b1,ed1b77e0-be7f-4804-aa4e-4f4e624937a8,Life,3306.88,2022-05-09,2023-12-07,0
bfd6e3bb-e4bd-4465-872c-0d60d52d0a05,c373849d-b818-4568-860a-71652b9f5a59,Life,2918.38,2023-01-18,2023-04-15,1
4c54acf7-c19b-46ad-a049-cc7d422dbdc5,ccf1d9d9-1f59-4d81-a723-998ecff742ca,Home,1001.84,2023-09-01,2025-08-28,1
8d9f8f95-4818-4c9c-a532-d54570a61545,4c73f370-5234-496b-afd8-fb7022a87899,Life,2915.36,2021-03-01,2023-11-28,1
df2c854d-4e9f-42b0-9c9c-6434b7ba626d,883d8eb5-604f-4922-9f65-7fcfec28eb55,Home,5716.59,2022-09-18,2024-02-13,1
30afd168-00ac-4868-bcbe-95a25cd9f370,b6b5b4f3-873d-4294-9314-8018976226c5,Annuity,4890.85,2024-03-21,2021-05-09,1
31c7c1e7-6570-4f83-a475-dc1201902826,67e94127-3b1b-4007-925a-cba04970a096,Life,5346.17,2021-01-28,2025-01-30,1
3bccfdcd-3073-4ec5-a83b-a217fbc3c45d,b4fbae64-33dd-4173-a646-797d7c4fb0b8,Auto,4398.36,2020-06-16,2025-10-21,1
2e1d6007-90d5-411e-b2ca-27739f1fe8bc,21188275-9cf3-406b-86ec-b344abea01ba,Life,794.59,2024-07-16,2025-12-11,1
903c2714-8992-4900-b31b-0f4070706f99,68c68455-2913-426d-9801-3b6a328ed8f7,Life,542.07,2025-04-18,2023-04-26,1
eeee069c-d054-4d63-a048-9272840139f9,e09b0d1e-caff-47f7-8e6a-59ff57400a43,Life,1993.27,2020-09-05,2021-12-05,0
63a4dec5-be12-4ef8-a6fe-fa6431f3487b,262e8b96-eac3-469c-88ba-3758f32e7351,Life,2226.68,2023-09-15,2025-01-31,1
70ce9100-e485-4dd4-8bb7-2fa873af95e0,7a6dc907-b952-48e4-b0c2-6b4505e9494d,Life,2120.14,2023-03-08,2023-05-08,1
bb2b7786-4844-41d3-ac13-38543b2c2e93,066d1a89-eba6-4404-9283-2169f95e6ae7,Auto,3730.47,2020-02-14,2023-11-09,1
bdf86cdc-b55c-4552-840e-024e493f5fbd,e1acf5e2-3e62-47e2-bbef-80ae2f0e0ba5,Home,1733.21,2023-06-03,2025-05-23,1
54f6324e-9a27-4c45-8510-96285ae5ecdf,ae762a98-6fc5-4724-a8ac-56001c62d029,Auto,3620.18,2021-12-17,2022-09-30,1
f9f50c21-21d8-45f7-bf24-382d7a2d8925,12b2b665-a9ca-40db-b703-3bebb8c747e1,Auto,4381.6,2023-10-13,2024-03-12,1
6f520855-0512-4de8-b878-2a89ec12624f,c8c5256e-7071-46ba-8972-05b9a5ddf8f6,Auto,3735.08,2021-01-29,2021-06-13,0
f03b1f2e-65d3-4dcc-aced-8e21a89691eb,4a6a1fcb-dfc0-42a5-8f14-9a117d2ae435,Life,2710.9,2024-12-19,2023-01-08,1
b0a46a59-62d9-4d78-862c-6a3eb355ee6b,3d5d8b48-db16-4f88-87c4-115d19a6bdd8,Annuity,1447.26,2023-03-10,2025-06-05,1
00fdfabc-504d-4c26-815d-de29e0931623,83402ac0-0903-4952-a092-db7d29d9070c,Annuity,3440.58,2023-08-24,2023-06-19,1
bf064636-7951-47c5-945e-626744d32cc1,9350c28b-0698-4d5f-8329-e75b8c197419,Auto,4872.63,2020-04-28,2025-04-24,1
44c37057-6573-49a6-9cc9-a9e4e89b4c00,ec32abca-b8df-4933-bd5a-ce463d76c8d9,Auto,3599.87,2023-06-04,2024-02-03,1
7aba6593-e4fd-4d8e-a56f-428966a9a2cb,8b733cd6-e321-4e15-8bd9-26efe38f3a82,Home,3006.91,2022-06-16,2023-08-26,1
2c9c4447-57fe-43ba-a635-6df2902d9764,0df49b59-30fa-4cb5-bfa8-3094041b8446,Annuity,1825.58,2023-03-04,2025-04-11,1
924e8e1c-c460-4d47-9aee-d464cfe67286,db796213-ee00-4ab4-b93b-3977a908f757,Home,352.79,2021-10-09,2023-06-02,0
92c89346-4265-425a-9555-588e6d0ac74e,73aac3f7-61c0-4e22-a999-9b4b07953ee4,Life,1482.77,2021-01-03,2022-09-29,1
04d5dd0a-9b55-40a6-9ea8-ff966d0b7599,4e8fcae6-f243-4ede-af93-57d53adc2bf2,Life,3718.42,2024-04-14,2023-07-16,1
cbdabf8b-2299-4288-a8c9-d013337646ae,d70be59f-9d47-442f-a17f-027788b8ed0e,Life,5285.16,2021-07-02,2021-03-31,1
9563492c-f208-4cbe-8454-6cd949d15a6a,f2f1b59a-df04-4f26-aa08-3237b4dd12d6,Life,627.43,2020-06-10,2025-11-02,1
52f5472f-bf75-492c-a80a-93f0dc63ffaa,390864fc-f44f-47be-8d01-482736dad8a2,Auto,1920.84,2021-05-01,2024-07-20,1
2e6382fb-3017-44e9-aa4d-45ca452283b6,27a7b197-e8b3-443d-adf7-5041f1743aa0,Life,2624.56,2023-10-27,2021-05-23,0
e6e1bd8a-30bd-4bc0-a803-1b16b4054509,c99c3ec8-c3c0-4a7d-901b-b8a6747583e9,Auto,2456.81,2022-01-16,2024-06-05,1
50a853b0-2638-4920-b73f-73f1a7379bf8,d224c739-53b7-44b4-a9f2-505527b38edc,Life,1496.62,2020-09-30,2023-11-14,0
64f1c7f5-1840-43e3-aad0-bc37abcbcd5c,020b4ee7-f4a1-4006-bac7-85b1a599b3e7,Home,861.97,2025-03-23,2021-05-25,1
10f20b04-b4d5-4d2c-98c4-c91421762d9c,bf0d5a48-2378-45c7-8071-81381c930d5e,Life,854.22,2020-12-16,2026-07-28,1
df48a8cf-aa96-4f07-afad-909406285e1b,6850de43-fd6a-4bf4-8e02-49075ab0e414,Life,5167.56,2021-11-14,2022-02-06,1
43fdcf45-501f-4cc1-a9b9-3a2077bc0336,ba2dcca8-ce49-4a85-9064-9f79a8a0cd4f,Auto,4095.66,2020-04-30,2024-08-05,1
9bb5531d-4ebb-49e3-ba90-dee4b7557d40,62afe97c-6f70-4881-b4ca-a71b4c1dfbc0,Life,846.38,2022-01-12,2026-04-08,1
d43b407c-e348-495a-80be-15b00b9dc974,391ee7bb-256a-4255-96a9-a097dae86dcb,Life,5471.87,2024-01-21,2021-06-08,1
76f69a4a-ca24-452b-96e2-b53da42903a2,019aad8a-744e-40bf-af90-ef3c6258c635,Home,4580.99,2024-02-12,2026-06-19,0
e71dc5ec-d382-403c-b932-5e7bf616bb82,df3aff2c-9c34-4b9d-bffd-83d1596e7121,Life,3466.2,2024-04-24,2026-02-03,1
017faee8-9b34-4998-8ec4-8ce7396ff1a2,22f971b1-355c-4737-889c-fd0888c8da61,Auto,2917.45,2020-02-16,2025-10-14,1
34f77acb-4e5d-40ff-bf30-43f6d57c5e2b,929c341e-c8e9-4a36-9f0f-2123f23e86c3,Auto,5349.49,2020-04-06,2025-09-30,1
9fef8df3-e45a-40b2-ba73-67167098cea1,a5c616e4-5fed-4971-b5de-99f2e9a26ae5,Life,1294.31,2022-07-26,2025-10-23,1
e5745d12-8e55-43f7-b29e-cbfb056313c8,5e783733-3af3-474a-a142-82663bc28a64,Life,3524.96,2023-09-11,2022-01-06,1
e16cfc23-5063-48ac-a736-567d4a5a4fec,2c2b5a0b-1023-44cb-ab07-d7b4961e4a33,Home,1492.28,2020-07-02,2024-02-03,1
6e02e617-231e-4690-84c5-071128cdda5c,450954da-5aeb-4ad5-9469-eec51358d612,Home,1042.05,2021-10-11,2022-08-22,1
2e5f3a5b-a885-46a4-a117-4e7943717f58,f3953920-2219-41a8-be09-bb8e641e51a4,Life,1069.92,2021-03-24,2021-10-25,0
812bf627-72eb-43cf-bdef-12a49d977862,90a3aa4a-5834-42c3-96d4-34363ede994e,Home,1803.47,2021-07-08,2022-07-23,0
d23007db-31d7-4688-9a7e-233505dd6a94,e4bfaf18-e2b4-4d96-b1f4-dc739feccb28,Life,5747.32,2021-05-09,2023-02-17,1
55e65a13-3d96-4e0a-89b8-0d4e6a3058e6,9a6487e5-826b-42d1-a3d5-ab84ab2e9e89,Home,4386.42,2022-05-30,2022-07-05,1
244115f3-946a-4865-bda8-06b3bce89136,a2545b8d-70de-4c0d-9dfc-e4538f36213b,Annuity,3244.07,2022-11-18,2021-09-11,1
232a04ed-0dcb-4415-b1ba-6e6177c48b31,e6b9c036-2beb-4d34-ad33-418389372c51,Home,801.94,2022-09-25,2021-06-19,1
5cee12a1-df1f-4c17-b05c-87f424019fc6,274dcc7a-f8f7-482b-bfcc-db16d6546379,Auto,2388.25,2020-05-16,2023-02-28,0
524cf719-d736-4147-a38d-383b9cdf00df,f5806524-97d3-42ff-acd1-69e137c27643,Home,3916.66,2021-06-29,2024-02-04,1
6eca7c17-f0b3-44c6-b075-93c4cf6cb9f5,bc87c50a-79f4-4561-b0ab-1f6e89e64fcb,Life,2450.93,2025-05-29,2026-05-04,1
620b5997-5fa9-4175-881a-cf7a008ba3d0,54d027d9-0ee0-40c8-9214-5cf77f44fb98,Auto,2126.58,2024-01-22,2024-02-03,0
643544e3-494f-475c-9c05-fa0f206184f1,9cbacc2c-2535-4dfc-b6e4-4459ddbb12ea,Life,2638.69,2020-12-02,2021-06-10,1
0e667417-f3f0-4911-bda1-0285138940c9,62bd3f36-16c8-472d-b55e-3b42e7aeb31f,Life,2964.96,2021-02-03,2021-08-10,1
da19bc01-b73e-48f8-a5d7-8f8abe29696b,a4800d00-93ce-4bff-9434-6d32e0b4def0,Life,3375.0,2024-08-15,2024-08-01,1
13d18f3e-d773-4e73-9495-82af5d24eeab,9d22c268-6df6-4241-a3a0-773c8a38b993,Life,2335.43,2023-02-14,2025-12-13,1
66313eeb-11fb-4c71-ad22-a1c66b6bcd58,6e7253ee-991b-4704-8ce3-5b9a44fdd5f1,Home,1046.97,2023-07-22,2022-11-21,1
e469e990-5f09-4fe6-b96b-ce5e36d2fd1b,544a331b-8f96-4176-94b6-eac3d2e98275,Life,3894.29,2024-01-31,2024-03-06,1
1cd8aab2-13ce-4a18-9903-8667c48a3f39,df73d182-a52e-4782-863c-385bf96ff112,Life,3192.84,2022-05-27,2026-02-03,1
8f414fe7-08cd-49cc-9e51-ed41e4644818,4179c54a-2551-40ef-9755-6df4ed51778d,Auto,5194.73,2025-05-26,2023-01-16,1
ee5e1887-e88c-4aea-b271-578116be5fd0,f5922d4e-832f-4be4-adf6-ce8c2873b00b,Home,1076.96,2022-05-03,2023-03-13,1
e5b03f0f-d45a-4307-bc79-13b9644c1717,2036b714-9853-4e12-af26-5a30ae76afb6,Life,1334.19,2022-10-11,2021-05-25,1
4bdd2efd-f8a9-4ccf-86e9-ad750b52b732,4b4add4b-f5a7-4aa8-a59a-e621a2b3db21,Auto,3813.88,2025-07-28,2024-03-18,1
5fe4ac34-cd79-4e49-97b1-e38cb5df46c0,ad139b27-eb10-4fdd-b33e-5476179e0fc3,Annuity,1120.8,2021-11-11,2023-09-03,1
0b825d6b-efb4-4867-a47d-c41998f3b8fc,494780eb-7e3a-49eb-95c4-1d79a7cf2393,Life,2769.41,2021-03-14,2023-11-10,1
94337b46-a4d2-4b41-9f4d-53b2c3f69878,d329ad27-dc50-49c4-9e57-0dc0f149374d,Annuity,3117.66,2022-08-31,2024-06-02,1
ae26d0d4-8ce7-4c93-a53e-b3ab3971a31d,e309c054-9623-4b0a-9b17-06aa042aaec6,Home,1683.36,2025-05-04,2023-07-20,1
3648bab2-63c5-4826-8a0f-9963cfa5f259,08938c8d-b0d5-4268-a7d3-ada56ed474db,Life,1296.04,2020-12-20,2024-01-09,1
c8c66fe3-f805-42aa-b83d-7ad2b4c4f9ff,421c14cb-8c54-46ba-8f5a-a5dfe348d5c1,Life,2335.13,2024-10-05,2021-04-13,1
ea479e67-170c-4b6e-9129-130d6cff7059,5f31d10f-8850-4ae0-90c3-447130e06ac4,Life,1621.11,2022-11-08,2021-01-24,1
d82d1dbf-e091-4b82-a23c-54e0fa5aa0db,0f0164ab-2df2-4c27-9f28-96da768cf44e,Life,4998.18,2025-04-14,2025-12-29,1
da22652a-94a4-4399-bc3a-ba0f978232b2,68beb830-35d6-4c2f-b403-5cfbc3900729,Life,3643.85,2020-11-17,2024-10-25,1
1bf5115c-c069-4ddc-9a55-362a3782b642,a79ec78e-fda5-4531-bd39-83bfbdd7dd4f,Home,1940.22,2020-04-09,2025-04-12,0
4f076e6c-6979-4084-a49b-f33e9d3bc863,1106f17c-8542-4513-ad42-a04cafe99095,Auto,642.61,2020-04-12,2022-11-21,1
5759522c-fbba-4f4a-9685-1cc3b061bbe4,8fc4e044-3fff-4c97-a9cf-a13e8be2a19f,Life,4468.13,2020-05-26,2025-06-22,0
8dddccad-99ae-4d21-85bc-b629c2ef6821,8e79c272-8186-4360-8cdf-a6efbc2143f8,Home,604.86,2022-07-26,2023-10-26,0
6ea2dca8-759f-46ce-86d9-1b56e4b8d367,d1161895-f493-4ed0-941e-c21170982efb,Life,5915.4,2025-03-14,2024-03-13,1
45dbfa93-435f-4cf8-8949-d9caf14aca95,8769f0e9-e629-4916-9c1c-b440c2876f71,Home,4489.14,2020-11-29,2024-04-03,1
69697c81-876c-4d86-af91-b0c2830007f9,4a6a1fcb-dfc0-42a5-8f14-9a117d2ae435,Life,5836.6,2025-04-06,2026-03-21,0
d3ff5fb0-4b48-4b23-aac2-25c3485355cb,7513ec6c-97d6-4221-8715-170cdd676f46,Auto,2960.65,2021-06-28,2021-09-02,1
ccb090a4-9640-4904-9951-9ed244c95c9a,9600ced4-f763-49b8-b730-8663be8439b9,Auto,3668.46,2020-10-14,2022-07-21,1
5fa87249-4d9a-4db5-96bd-04e95962976d,dd61eda9-4839-480e-93b6-c05c9b3f55e9,Auto,4130.39,2023-09-25,2023-02-13,0
3aafb8dd-fd67-47e3-96b7-9841e475fe29,f4ed1dff-6a92-4075-9f70-2c964b44d2b9,Annuity,3147.64,2023-09-26,2023-08-03,1
839a8051-8623-43cd-9eba-eef2f9018b64,c96c6992-d1f0-476d-b6a5-8eeeaa0bfc46,Home,3801.67,2025-03-31,2023-05-21,1
e6fb521e-a829-4abd-98d1-b7210bceca3b,dc4b320a-5b24-4684-9b66-f0ed50148de3,Life,2134.9,2021-12-14,2021-10-23,1
c9e2237f-06f0-426b-aba6-7a6fdc050425,1e12a178-352f-4944-ae6a-3cd7c432df14,Auto,4273.18,2020-08-06,2026-05-20,1
4f8b0dec-23a7-4e7b-808e-9787c8e449ac,df55fa2f-ac46-4963-bb02-f8ec73597495,Life,4477.33,2022-06-09,2023-01-21,0
bba26942-a83b-4dc9-93b2-e55672c9d025,f78d6a7f-42bb-45a6-b207-e1a8535e2d80,Life,2299.95,2021-08-06,2025-01-16,1
41562f1f-cdda-4fc1-b330-03df2592de75,53e6f236-eb63-4402-84b5-8edb8be9b239,Life,4606.27,2022-04-11,2021-10-26,1
7aa06186-49fe-4aba-8c55-d9c8cf3c053f,8c784e54-e228-4998-bd94-c207576a3ca1,Auto,4663.75,2020-09-14,2024-10-09,0
fe49ad38-18da-4a8a-b4f3-54052b712daa,76733823-50c9-44fa-add0-9c3e1b25c55c,Life,384.66,2020-12-22,2023-09-02,1
e07985b7-031d-461a-9ff4-76b924a8d850,df0b4739-210f-4e3f-8701-9a22b206562e,Life,5570.04,2024-07-04,2025-06-11,1
c30f77bb-d587-4889-843a-bb092ec919af,faa76a07-980c-4ad2-8ae0-e6c33206003d,Home,3897.09,2020-10-12,2021-10-26,1
5be7342c-f3b0-41bd-ab63-1711fb6182cc,3e0f7f0b-abb3-4425-8dde-0ed260a5b9ff,Auto,3832.3,2023-07-29,2024-10-09,1
933827f1-02a2-493e-b3af-13e94529c2ad,2e9fbc8a-2a1e-48dd-994e-4b40ae006aa8,Life,4575.09,2022-08-21,2024-11-21,1
3f19852b-4287-427e-9e37-d870415ea647,2036b714-9853-4e12-af26-5a30ae76afb6,Auto,3914.23,2020-10-17,2021-05-25,1
12599beb-6e35-4a05-b2dc-4f5243558710,c049e5f9-084a-4837-b6ef-830fa31f435a,Auto,575.87,2025-04-08,2025-11-12,0
4db751d7-0e79-4791-a133-966f94f68784,26203880-20fb-4323-8520-a7b701612e3a,Auto,5200.14,2020-11-20,2024-10-04,1
b54187bf-e912-4339-abd0-b9c41297ac1a,6ec33261-b97f-49a7-8e42-95fe8369e80a,Auto,4020.2,2025-01-01,2022-03-29,1
cfa0e360-f3c7-4069-b6af-a4052e2cdf92,153619f3-eaed-4401-ad87-5575087e9429,Life,3325.07,2023-08-11,2024-01-17,1
903125ca-aef6-4e47-a954-fbb9aecf3017,cde9e1d6-943a-4de1-80a8-08a88aa5d1aa,Life,4401.09,2020-02-16,2023-05-03,1
dc424397-78bf-413d-aded-ecfe0085e1d2,060716a1-b332-4d8a-ac31-7271de90645e,Life,4877.58,2025-03-04,2021-12-02,0
522fd86e-5a3a-4b1a-8570-4f659c9d0639,03503369-98eb-4212-811a-8104a94d1cc2,Life,5061.16,2022-07-06,2026-07-25,0
416e467e-d44d-4904-ae47-1fef82ebcc66,715f5e3e-ea39-46a3-8949-1651828f7d23,Annuity,3568.55,2022-01-11,2022-10-12,1
283f4b75-2d28-4305-9920-d51394ca116c,7110c4ad-a72a-4f49-993e-3a3dde776ee2,Life,2739.63,2023-12-17,2022-12-11,1
330c2964-f256-46bc-ac59-e172c6fb08ce,d2a00fa9-6867-4b99-9907-7ee5d0b0d1e7,Auto,4864.52,2024-03-08,2025-01-13,1
d7e3bc91-0bda-41f0-a147-89d650ecfefe,d1161895-f493-4ed0-941e-c21170982efb,Life,4347.27,2024-11-11,2023-01-29,1
c2457e9d-f7fc-4623-9c4e-c6da544cbe07,8296c3cb-2058-4f1c-97c3-b425f892ae88,Auto,5717.48,2023-03-14,2024-04-20,1
43c75e76-44f2-4100-bbcb-168ff3a573d5,9b742b41-61fa-4655-92d3-e08f7dfa403a,Life,239.58,2020-07-23,2025-03-01,1
72da8158-1788-4852-ba3b-78b34b64f4d8,0954e8ac-a0d0-421d-942b-955548010df2,Home,3488.92,2021-07-02,2024-02-17,1
db33773f-dccc-4290-aebf-5c216202a5b1,3b6ab16f-252d-4078-8a2e-daa776347a19,Auto,1650.68,2024-07-06,2026-06-01,1
b81bdbd3-5375-4f08-90be-683ebbf4f8e4,01cd88ee-db3c-4e6d-856a-b53ea68bd009,Life,5569.04,2023-09-19,2024-05-10,1
692c2590-0470-4837-ade4-1e0fbe638ed1,e9417333-5e04-489f-8498-91bf924ba3b9,Annuity,3414.7,2023-11-06,2025-06-28,1
92522add-867d-4e6e-8dcb-a4ff5b4352e8,7f12e82d-c1bd-4226-90e5-e97f5e738bcd,Life,758.72,2022-02-20,2021-08-19,1
7e64e14d-91fc-4faf-a75f-8286d9d121c8,f5eaf6ef-206e-4e87-b2c1-3797f4ee019c,Home,2223.77,2023-06-23,2024-03-19,0
0d3015f3-6a0b-413d-aa3b-caa91fdfeae4,a21b86ef-0ddd-4770-90b2-52c5c361faae,Life,1646.52,2024-08-08,2023-01-15,1
1cf59de3-0d37-41bd-80b1-7311bc5c4963,d62bc944-7191-492e-81be-9d54c5d7d068,Auto,2558.16,2024-06-04,2025-04-21,1
dd820e6b-8b30-4f1c-82d7-63178aee7dc1,64c5beb1-b5a8-44c3-81e5-8fba6b377d0d,Auto,4550.3,2021-01-10,2025-09-30,1
5825af9b-346b-45ad-b26d-f8bd3e193a68,39f3f9cd-e0ca-4b5f-8d40-47ed7561dec8,Life,5227.69,2021-06-08,2022-05-26,0
f1ed0b9f-7e58-44a4-aa31-732f01d2b93a,ec532c17-eca4-44c1-a291-907fe9057962,Life,3143.63,2021-12-13,2022-12-03,0
771f7b4a-a01d-4904-85e8-6addceb233cf,e7aee2d8-79e1-4803-9ea2-243415b6e2b6,Home,3414.8,2024-12-31,2023-11-25,0
d5ac7449-6200-4167-9fbd-302c4648864f,86b66a4c-a02b-495d-8ca1-7030ef97245e,Life,2977.13,2020-11-15,2022-05-03,1
8e57c513-b16d-480f-868f-7d089c8f37b1,127d5abd-5011-4a74-8095-ab3d82bbc1be,Life,3737.98,2022-02-07,2024-09-28,1
d1581941-a2d5-4a9c-9131-6114f4ed2296,d30ac49b-a499-470e-a297-01ab9e60cb1c,Annuity,2685.57,2023-02-08,2022-12-27,1
dcb8ed5a-cf58-4f9b-adc3-1fb5ec61b352,008b5360-be95-4c4c-ac63-4185ecdbabce,Annuity,4058.0,2023-01-22,2025-09-09,1
5ee0a7f2-f62a-494c-943a-7ebf6dd97e87,dca76b52-a55f-4480-ac05-a685bd2f6542,Annuity,2746.1,2024-10-15,2025-11-16,1
48fa86f2-d130-4ae2-94ce-58348ad743bc,32c0ac12-3999-4211-8746-d52c2615ae99,Life,4768.74,2021-09-24,2021-02-16,1
d2c8b166-fab2-4241-85a3-90619545fcd2,afe88e05-24bf-4802-8954-a3ad13661b24,Life,1847.79,2024-06-09,2023-08-11,1
fead3ced-0a47-4add-8050-06be62b77471,ba0d794b-a5b3-4b73-ab00-83885ce245b6,Home,560.37,2020-10-31,2026-01-19,1
56fb8a76-d578-4754-bf1e-2184816b8ead,30652b5e-fb8a-4a29-95ec-639bdcbe4f48,Auto,3227.27,2025-03-05,2026-03-01,1
56eb6f4f-a109-4e72-a0fe-5802d9075e40,3feba69c-510b-4803-814e-5762d3453a0c,Auto,3991.95,2022-04-26,2025-11-11,1
