payment_id,policy_id,payment_date,amount_usd,method,is_late
d3eac27f-8fd6-4797-979b-a9fc196f3571,df997ba9-dd3e-4be4-b4b4-6476f2f97b69,2022-08-27,95.32,Card,0
06cc7ee0-ff96-4e35-b4fc-ac30ff33479b,a45d95f0-c343-4373-aaa5-619e233ef595,2020-12-24,501.52,ACH,0
c4213cee-5736-4376-a016-bb49ccf3b9ea,54082886-34e8-4386-a269-23b55b3d4fcb,2023-10-03,882.34,ACH,0
7e23f01b-985b-444d-b986-c626ac75d971,b8d43461-77d0-471b-b411-11ee6080362d,2021-04-29,204.72,Card,0
eaf94f27-5e0a-4bce-9bc1-8c76149b82c4,53668827-e828-4a39-ad16-7938f0c7896c,2022-09-28,470.85,Card,0
2fa51711-732d-4d40-a2f1-4bae5ea5bfb3,6f3a0893-a517-49d6-a4d0-1aa7f9ced848,2022-02-02,222.14,ACH,0
cccb1c07-6d07-4d24-9eac-d721120c27d7,1210e228-35e1-4068-9a79-54239500898b,2020-09-04,987.54,ACH,0
8138de3f-6a6b-4bfa-b708-72aaaec9b9b6,a7c51de5-6c3d-4848-8f69-b6396f1e7e06,2022-07-30,79.61,ACH,0
c0f1e9e8-5e69-4df4-98cd-09927dbe3f21,1a5b17db-08ee-4137-8464-eb30bdb2f6d7,2023-09-18,494.85,ACH,0
230dd3f5-442b-47fe-a232-cdbc11eb0b20,67209b73-457a-46fa-b847-49fa655cc9aa,2022-12-29,752.02,Card,0
f74251e8-bca1-47d4-9e8e-517d4aa41b99,c4d5741d-70b1-4885-b0c4-bdb1741f53ac,2020-01-15,358.27,ACH,0
0aa8b31e-0e7c-42f4-accd-437407f4b741,bfea7175-cd33-42f4-a990-edb21c2d3ffa,2021-11-09,320.99,ACH,0
319253c4-97bd-4912-bdfc-c721a46035dc,09c035f8-47c5-478f-87a0-ea6d22c56a1c,2024-05-07,272.46,ACH,0
cbb1be9b-af4e-47cd-aaeb-a6a653df2276,eeb2e562-76b5-43b7-a346-a2ed4641baa1,2024-08-07,431.44,ACH,0
e684e30b-5eb2-44f4-8c33-1a84e8cc334a,f63a20b0-2579-4621-bcce-4cb6fa0b66c7,2024-03-22,976.91,Card,0
b7181bca-95c1-444f-8342-e5660f241883,6c2ab0ba-5d95-446a-b333-3058d8b62054,2023-08-04,451.96,ACH,1
13119341-c2d5-4766-92e7-3aaa58c22a61,12fb2765-2436-4e77-b8ea-632b791a102c,2020-03-23,198.66,ACH,0
dba8fef2-ca4b-4985-82f4-31f9cb8cdc61,d83e7e61-75e0-4bfa-a208-a29c06e504df,2024-02-13,237.27,ACH,0
e736f57f-4a83-41a1-8d84-0c097259ee42,d090446e-3ee2-4c33-b1e3-b4e40a8e46cc,2022-04-09,934.14,ACH,0
a09760dd-6866-4d1f-927d-eb6c2c51cebc,7cc82821-87fd-452c-b7f4-55349cd5cf28,2020-02-19,108.55,ACH,0
7a8144bd-88bc-42c6-92c0-87338ad93a54,b6be3098-27b4-4dd1-b43e-550369e94db4,2024-01-08,921.11,Check,1
9b9ef94f-2ec1-4f65-ac05-4a1ce0e375a3,453ab593-0001-4504-b5d9-04f662e4ed41,2021-12-13,673.03,ACH,0
131034c8-4ab9-4c97-830a-fd922fda48f7,9bac4523-6587-47a9-a8b7-19a49c1caddd,2022-01-22,875.75,ACH,0
9faa704b-7d21-4d4d-a8ff-d381c8ba553a,b7e997a2-d71e-42fd-957f-b6b4626f58e7,2022-06-05,85.37,ACH,0
07e064a7-a4f1-415d-9afc-c59d96e754ab,cea314df-b880-46d8-b096-f01c0dacdb10,2022-01-14,169.11,ACH,0
a2da37cc-f105-418e-b9ff-2e01cb51a2e8,f8a355e4-ca17-4a68-879c-3b674afb7c7a,2022-02-27,431.23,ACH,0
349df96b-0371-4d2d-959a-bc6d0cb69038,bc0d6994-fb6b-4d45-bf39-f6e128acbee1,2021-10-21,524.72,ACH,0
ec29c5c4-c3d0-4bec-82ce-1d49a06876a4,d836ce1d-e1b0-4c0d-a10e-b38fce0fff63,2022-02-13,130.57,ACH,0
cc28f18e-a2cd-4dbf-89ce-9a247b9ecee3,fd2318d2-0856-485c-bffe-3c60e6a1b5a8,2022-09-21,916.15,Card,0
84af11b9-9ba4-4e87-a1d9-d53f9f80a6c6,d209bffc-43d1-4720-8faa-1a3f9113df2d,2021-11-04,622.7,Card,0
898ff1fd-3c79-44b3-8cb2-a2a0db88971a,3ab507d5-42e7-40e9-bd6c-b06b3bc888ea,2020-04-27,476.52,ACH,0
87496d1f-9ead-4f05-8c0d-888f44fb3a73,62aa6deb-af8b-4872-bae3-a044925ff8b1,2020-09-22,132.45,Card,0
f290825c-5487-4fa1-af74-86878014cbd9,d0618e5d-8b2e-47a7-ac0e-92b79ade8b86,2023-02-19,896.36,Check,0
dd39f1c3-4263-4f8f-b8c1-9fe5a214e64e,97ce64c8-12b9-474d-9f6d-0bc693db3593,2020-01-02,187.52,ACH,0
2a992108-2265-40bc-8e7e-179048ae1bec,6a94afaa-e53e-4a94-864f-f14a9520bbd8,2020-03-09,170.12,ACH,0
1f70eaae-aa9c-47d1-84a1-068ee9c88e3e,b7a0945d-29b8-44ac-bd4e-53faf869b0c5,2023-07-04,960.04,Card,0
7838679f-55d4-402e-a082-335d3767068c,88d88ef6-8b62-496b-8260-14bd13662def,2020-06-23,642.41,ACH,0
a7537ee3-cf0d-47e6-ab07-9d086173aafd,be44d6f2-ae21-4f8c-9d28-a56a41da2772,2020-04-14,510.04,ACH,1
d9260abd-066f-4ce8-a242-e1c2a4332b52,638b4581-4cb2-41d1-a4f1-1b64e39be0f2,2020-07-13,187.34,Card,0
5b0096aa-8bab-4ca6-9884-6ebf19a6d25a,d5aa1ee7-8f13-4ec3-9f9d-a2a51fd4afe1,2022-02-28,21.27,ACH,0
d78bdd8c-8f6e-4dcd-a650-bd3b39604447,fe49ad38-18da-4a8a-b4f3-54052b712daa,2022-06-07,585.57,Card,0
eb859403-7f9c-4bd2-9889-dd7a0ca3ccf2,49f45db3-21af-4e26-81b4-80603f3377ed,2020-12-10,623.9,ACH,0
4ad97a97-e451-4fb2-9bfe-7fb392ae17d0,062ec32d-ed35-4784-b874-8e395482e77e,2021-07-20,691.04,Card,0
2574e692-2984-407d-86c6-22be32450599,2b8b3a1e-efd7-4120-b528-dbb1a5732177,2022-03-23,436.78,ACH,0
03429974-ccf5-44c6-abdc-a17e3fa6a5e1,ff9a26e8-e738-4745-b270-68861a0c0942,2021-11-17,168.8,Card,0
0f0483d1-c0cb-4f0c-96d4-6569fe7b47db,f32505be-019b-4910-b594-bf71b0c8556c,2025-04-04,961.15,Card,0
a930ed34-1bbd-41c9-8d5f-9dd6e8bf50e3,6d668baf-65ba-4d04-9bf2-78ee861a1173,2025-06-06,998.94,ACH,0
cd149dff-db79-40cd-97a3-814c2da05191,83380b17-d481-47a7-91c5-024337cc43e7,2025-04-26,891.74,Card,0
9606aa27-c4ee-490b-8bb5-15534fe5e2d1,d7e3bc91-0bda-41f0-a147-89d650ecfefe,2021-08-24,497.62,Card,0
af09da4f-0725-42ff-9572-d4706da57cdd,0abd7485-df7e-4e5b-853d-2c374d55c010,2023-09-01,361.13,ACH,0
f360f845-2548-4695-bea1-961c2c6cd8da,83533a15-8011-4451-9d9e-818a11b9ecb2,2022-04-25,701.02,Card,0
9ef6d3af-6b1c-4710-af3d-a90d14d0cd84,166f9f0a-1451-40a7-97b3-30791297d7d3,2024-03-27,651.6,ACH,0
fd24a018-ba12-44a5-a0b4-43245a73f5fd,31f66e90-4be3-481d-9319-81c0a7dbcb2d,2025-04-22,783.81,Card,0
51b0e41f-fa26-47d3-808c-7900a84a648a,faae4e38-d4f5-4389-b6d8-d0fad4b32897,2025-03-30,796.79,Card,0
3a07ff24-e82e-4038-8301-f015c8a7225a,fffccd43-3beb-4749-bc5d-5962ea59815f,2020-04-10,111.34,ACH,0
86504787-5c0e-407c-b3f1-3ee56a159461,6adc1afb-1828-401e-a178-8ab56feadbe9,2020-06-14,291.24,Card,0
88868bd4-db73-425a-966e-aa6d80db8609,3e498e7e-8a2a-4d1e-b9f9-a56c07ae9719,2022-05-10,36.23,ACH,0
ad7b6790-ed5b-4e40-ba16-3b43f772b3a0,428927e9-3bc7-46bd-a061-918c80945016,2023-03-06,554.54,ACH,0
bd822c5a-7d66-4a44-9008-3d391c30d3b7,1cd79853-0b25-4ba1-a345-45a1dd17f8a0,2020-07-04,595.01,Card,0
6b802136-27b4-4628-b809-903f9f77a51b,7f8314e9-7129-4a30-bb5e-f9607a406e50,2020-02-10,548.98,Card,0
160fd72d-16cd-4923-ba58-97902c2c5c2d,4e25f27f-5c8f-445c-823e-1630f5f65397,2024-03-08,370.65,Card,0
c369f75b-1063-490c-b195-5a194da93d91,c668267a-b414-407a-bf73-3edb8c98dad1,2020-05-27,721.42,ACH,0
bc087879-0304-479b-82b1-b8fa8bb03c9e,ab48ac06-77f7-4d7a-beda-77733b8da295,2022-01-16,645.35,ACH,0
066f9fd7-a7ee-4b7a-b253-6010517705f7,6398f383-9dc5-487e-8aab-441ee8ef4f67,2023-09-24,133.54,ACH,0
5a653cba-5e8f-4195-9d1a-649797c7c378,23d1926b-b1df-4dfd-8b17-239b07ee9a24,2020-05-24,478.48,ACH,0
9d12aa5a-5097-4136-913e-45b3dae3b8ed,1844bbe6-54d6-4e92-85f3-00dd41fcdb79,2024-02-16,299.44,ACH,0
d5cbef44-b6d8-499f-a90b-9c2d27cb7568,618a1483-8642-4b0c-b2aa-87fafd9038ea,2025-05-27,699.45,ACH,0
1a0a76d4-f737-452c-bf2c-eb65bfc2da08,140cf497-8472-4dae-a0d0-d37b5e8dba70,2024-03-20,886.48,ACH,0
e5cf2750-1eb6-4b66-a609-4453945801cb,7f6c3208-cd08-4a72-a12e-e5d81c54fadf,2021-07-29,575.74,ACH,0
a3e855f3-bd08-40af-9bf0-6d9a9cd112ec,a9581b17-3ada-4afe-a038-7c317005f6e6,2020-01-07,127.14,ACH,0
a8584245-19ba-41d8-9214-42f214969e7f,44115c40-2047-448c-a13e-38bd45b484a2,2024-11-09,744.32,ACH,0
25e7eae4-3546-45a9-8e29-ad2a72cc0e34,e5a7f107-4676-409b-9937-d450b2920613,2022-12-22,594.25,Card,0
491a92b8-9a7e-435b-a23b-9c672b651129,076c4a02-9dea-4d86-abcb-0da64a6a51b5,2021-06-15,84.31,ACH,0
ce22588f-2a59-433e-a608-2843f4955476,a45d95f0-c343-4373-aaa5-619e233ef595,2021-07-04,980.36,ACH,0
28e29790-362c-45f6-a1e2-365a11f64b0d,aaf1de55-ac58-4ce7-b1de-75c49f5d0481,2021-05-17,53.9,ACH,0
ec054b0a-43c6-45cc-862f-41cc5bb97aa1,b4d5199e-01be-4b47-8633-7d7351b3990d,2024-12-23,74.71,Card,0
d721ac75-378e-4b04-9f13-6674063a2fb3,7858c9cf-e761-4892-81ca-5fe385ce79fa,2025-04-20,362.39,Card,0
c8f5cd46-334e-4dc0-9c13-ce382df73c8d,c92bd1c4-86f3-4f39-88df-f83ab38312b3,2023-07-18,43.3,ACH,0
80004afa-96c3-4e88-b595-cd0c605b1d81,d8fdee5e-cbcb-4bc0-9af0-404306b6dd59,2021-02-11,672.54,ACH,0
b26b6ca6-0717-42a6-bc57-f3367cddd929,c10af54f-59a5-4342-a611-00c4d9bc4302,2024-10-27,870.38,Card,0
2dd58a45-64cf-4351-b9d3-163d411ecea5,616a5312-21f7-463d-b1e4-f8a2f4c0e89d,2022-05-23,832.66,ACH,0
15dadfcc-f03e-430a-aaa6-3f9f16e1f11d,f9f50c21-21d8-45f7-bf24-382d7a2d8925,2020-09-17,552.04,ACH,0
80d80431-77fe-4664-bad9-b397bff051ae,8890bbbc-7cab-4505-8540-5af93e456b24,2025-01-24,495.33,Card,0
f44a1146-aee4-43f2-9406-a35fe0dac536,bd28eaaa-095b-4cf1-9f0e-e282138132f0,2020-09-19,508.31,Card,0
29c613e5-9394-49de-8aa6-6062d1442170,03e57db7-3578-496d-8663-e0e0ae5b7012,2022-07-07,673.65,Check,0
97c80dae-67a6-4199-812b-7fe063fc4708,f55ae436-700b-4b1d-a794-777bfb478f06,2022-02-13,629.57,ACH,0
dac0017a-e1b9-4ccd-995d-5a110db66249,2eade20d-3fd9-4dc7-87de-15aaf9c8049b,2025-02-20,41.7,Card,1
d28626a8-d255-4214-8274-f2f8c1113311,9b9a2e02-18a6-4ac0-8677-4fdff23ab93b,2025-04-16,519.67,ACH,0
177f9004-ec61-4b24-a880-0d70bb0132f8,23875689-bac4-438d-afff-8dd548e1e559,2025-06-04,894.79,Card,0
1adb7e66-982c-4988-b7ae-6d401b6ac5e4,e6ecd9fa-b681-4570-b56e-4e900bd280e4,2023-09-29,671.86,Check,0
9d9ba3ee-d453-45db-b354-7a99463e53f4,9cda8df4-5587-4ff3-8f26-b612556cb2e6,2020-11-06,467.36,ACH,1
294e326b-0f50-41ac-8d06-4d4f54004207,2629daf3-49c3-48f4-9aee-2e70f11957c4,2022-04-30,399.53,Card,0
1ce9c248-56e5-46de-889f-1f49b3ea9ba6,e5ac6cd7-3eb3-45ef-8a0f-31b7ecda4c60,2020-11-27,815.79,ACH,0
63ccaae0-64d1-4125-b762-c40eed4d3472,40695d59-0976-4c43-add6-cd87e5491938,2025-08-21,575.97,Card,0
daa4f9b6-17ba-4627-89ea-934d99b76e80,5cf7624d-f9cd-4818-adf9-fb0834352a35,2024-11-02,292.93,ACH,1
b1cdeeb9-1c31-4657-9e1f-4557bc9bd161,18f9286f-1a0d-4f26-9df6-709fc31cfb8a,2020-08-20,867.73,ACH,0
0c109dba-8894-4c16-bff4-b4c24b9df48a,74bc3ce6-c272-40f2-999d-4cedcb9a1463,2020-08-17,62.71,Check,0
6fdb704e-6177-461d-ae9c-415dbae6d18b,06c0d01b-68f1-45f1-b7d0-da0292c80831,2020-02-24,769.6,ACH,0
2b6b01af-45be-4a01-9887-781d7b8bbfcb,1a125fd3-3c1a-4b5d-a697-edafd9c65bc1,2024-11-19,549.12,Card,0
1836b54f-f1eb-46e7-aea8-a9f4cb646ac3,83380b17-d481-47a7-91c5-024337cc43e7,2021-10-13,558.42,ACH,0
4b01256b-ea35-44f0-b011-f5e168e92ee1,1fa6dc8c-b5f3-486a-80df-f1dd39f71880,2021-08-23,497.72,Card,0
04333ce8-164b-48b0-b64c-c7ac5808fda7,acb9c9bf-e38f-402a-b5f9-96fe8b531d2f,2020-12-06,777.26,ACH,0
441273f2-4473-44ad-96cd-b408b55e990b,3e387a02-7268-4932-bcf9-7ac2768937a4,2024-12-20,523.85,ACH,0
350f2919-ce59-4708-96e1-3bdf9df40cfe,8d0e3cf0-395b-43dc-b785-e4fb66905fae,2024-10-09,886.18,Check,0
76e4dd37-b087-47d0-9a68-100628ec26c8,65062f61-9617-4680-a989-f31f120aa10e,2023-01-21,632.97,ACH,0
2d657ee1-1676-40fe-bf81-7011a0e51acb,6ad25fba-f98c-45b1-bef5-5e7cd051e068,2023-03-13,750.38,Card,0
57c52e30-9b2a-4233-84da-8338ce78c6b7,601cd3ba-f182-4c91-ac34-9cc4076392c6,2025-03-30,779.53,ACH,0
1b72a1f9-7c3c-4bd2-b892-afae73e5c538,21751e0c-27b1-4b3a-806b-07c63ea4a50f,2024-09-25,543.78,Card,0
4006b739-7c29-43ee-9949-e9df452b23e7,97716dab-0e74-4e74-b5c3-4363634bc1cb,2025-01-02,918.1,ACH,0
cd1f3584-684b-4bc6-bc22-e5d993c1d2c0,006c1e8a-bc80-494e-89d8-df7445b045ca,2021-10-07,761.17,ACH,0
b5f3e897-a4af-4b4c-8740-350ca839aca1,06e0da6d-afc7-4c78-afe8-2338a6921721,2023-04-14,607.09,ACH,0
8b3416b4-2e6e-455f-9fa0-2b8143fa7159,7ed26fe9-f4de-4ed4-8963-7e6a0b7ebb58,2020-07-31,38.3,Card,0
c4456639-b6a1-44c4-b570-1bae81c24383,5ef0fea2-1129-4e61-a012-1e6afae570b3,2021-03-18,985.93,ACH,0
ba9caac6-35cc-4fea-a021-016419d641eb,4256b2bd-5c02-4153-ae4f-34b3a4a88ad6,2021-05-04,629.82,ACH,0
fea980cb-6d48-4237-9d74-6a6951ee82bd,fc3fd27a-cf50-4882-9185-03a79c66aaed,2024-12-15,906.05,Card,0
3f87541b-2491-4930-9f32-909c172f31e0,12a31d34-608b-4867-86c2-e44f0d5063f7,2021-03-10,188.62,Check,0
f3b475b7-0a90-4204-8d74-6d5bb7bcd3dd,1d66b197-8ac6-4c33-8656-585ca56429ac,2024-11-02,468.79,Card,0
4110938e-29cf-4075-b813-ae871a08f0ca,ae26d0d4-8ce7-4c93-a53e-b3ab3971a31d,2023-06-30,560.81,Card,0
0ca600fc-d989-4c96-9709-bdc58f970abe,2833d78f-f7d4-461b-bc51-01cfd0ad004f,2022-03-28,293.69,ACH,1
7a334ada-a910-467f-8ebd-a715efc9b8d9,a1d86944-3631-4cb2-bd7a-a732853e8d65,2021-09-03,979.59,Card,0
cff819ec-c73a-4b7c-bad8-fec349ff8e75,6f5fac73-23d0-4e55-9709-16a6d32a7ea2,2021-09-19,669.13,ACH,0
efebf973-60df-4e60-9a6f-db340f175b0c,4eb7431a-b559-46da-bbb6-2295ec3c004f,2025-02-01,637.24,Check,0
b9707aac-4f24-48d0-9d85-500503997a73,e1cee3b5-ee9f-48e8-97b5-be455868ce03,2020-05-17,444.4,ACH,1
7a69c477-9213-41f2-a606-d2900e950989,6f6495bc-9d82-4dbe-b28d-3158dc668f7c,2022-01-05,727.87,ACH,0
e1683ba9-1f3a-49fe-a439-14d3ca78b107,84b55288-2e6c-4a6d-9c67-3f08f2af76fc,2022-08-09,227.11,Card,1
efcde2e0-cb35-49cf-8a1e-e38d27bfe560,49a6989f-7ead-4137-a244-2c69bba7569d,2022-03-22,772.23,ACH,0
3b1b115a-bd12-41d6-a12d-78e3eb1dab0e,88c0c4ab-99a8-4e2e-a2ca-082817b685d5,2021-01-18,519.15,Card,0
a940df28-6145-48e7-96fc-e0b0c2cc2a0d,41be1905-4bc1-410b-9211-9b5d51f7886d,2022-04-04,432.8,Check,0
e3b6d3eb-e1aa-4718-873e-20bc5f352613,3f591b8c-0367-4b7b-8b56-10c40d268ff8,2022-05-29,114.47,Card,0
dbd847f5-721f-40b9-98c2-be120d338e20,15e39d60-7e32-44b2-b98b-c862e8db4df4,2024-06-09,412.49,ACH,0
ad3ef27a-4e2f-4261-a6d2-15ea9fec4134,1858ccd3-c825-4500-b417-9a98c8e69f16,2025-02-22,870.89,ACH,0
6fed6647-76fc-440d-8351-1712eef62b50,53c27100-0b53-4f40-be68-d10aa710de6a,2020-12-08,614.6,Card,0
08205025-0630-4428-8a40-baf6621598cf,318013e1-fce9-43d5-803c-80b376e7c6c9,2023-02-28,651.43,ACH,0
bef8b4ff-b3f9-419b-8e0a-3db155b50105,4f076e6c-6979-4084-a49b-f33e9d3bc863,2022-08-23,522.7,ACH,0
90946469-b33d-4d16-8bbf-a1cd50af9566,0f31caa7-5bc4-4ee1-9c3d-9d134bab4a18,2022-06-14,60.41,Card,0
f85d9fe2-e9fb-4a8f-8ed9-b08b58ff7866,53b0a2f6-abc3-4cfb-99da-e55c47558106,2021-08-16,859.27,ACH,0
a5538a54-f9cf-4292-a2af-07a5c2ae0b66,0f188bad-b238-4b7c-b09d-d4f9f86c840d,2021-08-23,205.71,Card,0
2c305d23-bdee-48e2-acc0-959bd9d01bc7,b4317cc5-a699-42ec-932d-1ac0cf0850d9,2023-02-17,918.49,ACH,0
94189ec9-15be-453a-bd04-3f8e73559caf,505346da-27ee-49c0-91d0-ce8245d63b06,2022-04-25,373.69,ACH,0
05acfd53-8683-464e-b2c1-aa5e30db9cc2,044f8971-fcda-4cb4-a600-383ceb7fde5c,2022-03-20,231.94,ACH,1
bd692960-19a7-4359-80e4-a9bb38b7f9bc,50d912db-b0e3-4666-a165-123a194b3ff0,2023-05-24,158.86,ACH,0
264c50c2-487d-482d-b354-ab63563e6315,556d6a20-3271-4835-84df-a96b84d19525,2020-04-11,178.01,ACH,0
4575a35a-59ce-476e-b8b1-6eb20b29606b,fd6dae06-cf0e-489f-b818-0b97caa3febf,2022-05-14,653.89,ACH,0
d43a08be-cdef-4364-b508-b571062ac78a,2381f5f2-ae76-4457-abf3-5a870be8869c,2022-05-16,657.48,ACH,0
10e36672-b2dd-4688-8e95-b8ff21012680,3c8d876a-d3c7-40bd-86af-047d167e0ce9,2021-09-03,285.42,Card,0
d99ca36f-58e9-4b86-851e-8d22bbcfdb7d,e5021413-5807-44fa-9ff8-84eba32ede31,2021-01-17,852.97,ACH,0
fc0068c9-6029-436b-8b66-ee944b486a57,4ba4f594-efc5-461a-ba06-c8d6463f733b,2022-01-25,866.05,Check,0
18d40706-a0e1-4cfa-9b63-8ce8d0271ad0,cec9bc5f-51e1-495e-a8c7-a41f9615960e,2023-09-12,907.61,ACH,0
b1460690-6ab1-4986-ace9-32f46001601c,9095797b-d44a-4e0e-a3c0-e52bfd6e0d8e,2025-01-31,456.09,ACH,0
87d526ce-83a0-4876-848f-57d8b829a969,f7bc58ae-233c-4dc9-ae79-c80df4f769ee,2023-05-28,216.12,Card,0
9c6926f5-a763-4bdb-92e2-485afaae5c35,0db2d6be-3db3-41d0-90d9-bf4f5342ade8,2020-09-29,400.52,ACH,0
60bd493b-1870-4741-8733-1ab3052d6d5a,bf1da764-3803-4dc9-8612-5ea59a443fc1,2022-04-09,805.21,Card,0
f5789f6d-25f0-45ee-a906-5bb1e7c03851,8fcaf635-3ca0-4cf5-90c5-1d757eb9ff45,2023-05-11,938.58,ACH,0
f62b4739-a3ca-45c9-838d-485bcfbb11f1,8be29df3-4aae-4c52-a767-6e9a22d33c41,2021-08-12,853.75,ACH,0
76a89e42-bd1e-4506-b2a6-323167d9c3f6,832ba32e-0ab8-4d6a-9f5f-554e881c3d11,2023-07-12,424.07,Card,1
a65974f1-86fb-4585-b594-593cb28df1a4,af095787-34de-48de-bc06-9c3a44ea6a12,2024-03-01,430.79,ACH,0
d3f8a4f6-33dc-4059-acab-321262785329,989dc5b6-5274-416f-8a73-22a11bf54cad,2022-06-04,316.34,ACH,0
28570598-2e32-4035-8197-29082ad2790d,f4b74deb-3738-400a-9140-c92376c40d5f,2021-11-14,328.09,Card,0
82bde2e7-43e3-4750-ae2a-b32b8a523b9a,5ca1aaf6-faea-4164-a502-842042ee7769,2020-01-07,874.59,Card,0
6bb3540f-326d-4e87-a02f-3b02d1c39aef,a27fcfab-f866-4a75-8ac6-14e7a4868fb7,2025-05-24,195.41,Card,0
51f7622c-beec-4e15-ac98-ef0a48c3e99c,ca97a9b9-a131-435a-a8b2-db843036c11b,2021-02-01,251.48,Card,0
39032fd9-58f2-4121-b273-963270c2cdb3,4e9ebc26-a823-431a-b29c-eeccaaeba99b,2021-01-10,686.17,ACH,0
261e6b3d-bae4-4d66-8d9d-6e86e492b602,0042971d-38f7-4e55-85b7-7b2597ed38d0,2020-04-27,670.59,Card,0
a5c93658-655a-4fee-8bcd-2330d4c9f850,fafbb5b3-fd8e-4228-a13b-4e1f93e03f88,2023-03-09,625.17,Card,0
b2185d40-f120-4e45-a4f1-c389d89e5e24,620526ff-bb9c-4b7b-ac59-76b1b891d0de,2020-04-25,32.74,Card,0
d9c3cf76-287e-429f-b9fd-ea2e04b9ae95,eb9ef522-b6d8-4f15-bcde-f2f4f6128835,2024-07-01,938.96,Card,0
2ae901de-bad0-40e5-81e6-23105880d5e9,45cf399f-1ef0-458c-a03f-aebec9fa99db,2025-08-28,170.93,ACH,0
ea627a54-143d-4074-92dc-f66a466309a0,1a3ea9f8-14e8-47fe-a5d8-9a3629e54ffb,2021-10-21,50.41,Card,0
8c42c9d9-ea43-4a6e-8576-4c85b10ecdc4,3788db9f-4fe7-4d08-9b31-046cb654382a,2021-07-30,820.68,ACH,0
3cdf120f-04dd-41c2-bc3b-6ea8a2733bac,a6b221e5-9405-4f5f-ab02-270bf5e9a2ae,2020-12-24,635.6,Card,0
009ff8d3-4f54-435e-9b8e-eec5b26728a6,aeddb330-4a49-4838-a03d-3298ec5ed7b1,2025-02-27,471.8,ACH,0
61688917-37e7-4d39-8fb4-2096619625d5,d9a6cf18-d509-4088-b566-b9d2dda6c710,2020-04-30,272.54,ACH,0
ab87f173-e881-4064-9141-b2cac9d7238f,291e9bea-0d14-492c-9f25-29b10b9827b6,2021-06-13,569.99,Card,1
2cdfff4d-62cb-4b2c-b999-ceadcdb8d7a4,9cb3d2f0-8851-48f1-8b1a-cbe067dbad27,2022-10-02,419.13,ACH,0
04584799-59af-4e79-8d39-6c3581f57975,d9364be1-4647-4539-b130-ac364d00632a,2022-12-06,85.29,ACH,0
9c7006cc-a998-44e1-950f-40244ff03845,731ec3a4-e4ff-4538-a67d-3fb2db3152ff,2024-12-30,656.85,ACH,0
90abab5c-cd35-4b42-818e-2f76b9cb0aef,a4d69148-3bc8-4ffb-8e95-50bdfb8df330,2020-08-17,341.47,Card,0
abb8117c-6ffa-40b9-bc10-993972d49066,c9927b8b-ebcd-4ea7-a9a6-1b47845a50fb,2024-01-10,352.16,ACH,1
7da8c44f-4270-4137-81f5-83d9b647e235,18077066-3ea6-48af-ba4c-926612e58bfe,2025-06-07,509.35,ACH,0
e7f7c367-4458-4bec-ad42-7860e2782c00,f38bd11f-196c-4c3e-9030-f3405f3e4d17,2020-02-04,83.98,Card,0
5b3c84c1-697c-450a-afb9-03a8ed571621,df7a25db-d5f1-4138-aa77-de0524e5e4e6,2024-01-02,320.4,Card,0
ad3274d6-07d2-4f26-bda4-8457b2e3c433,af7ba2cc-7cb4-4bae-95a5-3aac44247713,2025-03-10,581.79,ACH,0
e32e4256-024a-46f2-8d82-914111066fc5,2e42a683-d242-470f-b406-3f491fbfa9a2,2024-12-06,105.41,Card,0
d2dd854f-30dc-4d5b-b00a-0ad7baa9a914,8f462b4c-55e0-4ab1-b90b-b49da7e9bdc4,2020-09-13,131.47,ACH,0
4e7a91e1-0aca-418e-8776-10e47244bc40,38c612f9-5282-4e79-a98d-83e1220257cf,2025-06-18,965.06,ACH,0
f5ea6176-9882-45fa-a87e-2e44250ff369,cb200d22-78cf-43d1-aa07-26a64f2d0489,2023-03-13,931.98,ACH,0
90b1f515-80f3-475e-bae7-d81445a48b5c,75ffc11f-092b-4ab3-8961-59202f2c4e2e,2020-08-07,523.36,ACH,0
218bffed-0bda-4698-8e3e-761cd338463c,b04a42ce-79b9-45b1-9ef7-28fe3c2bd4a5,2021-06-25,585.95,ACH,0
74b31285-e06e-4dd4-821a-f4cb0501edab,8ca70596-8803-4450-90b2-039ef6af5c83,2024-05-16,174.3,Card,0
89731d57-0bc6-4a6c-80ed-05abc9f8cb67,783f7d0e-43e0-47fc-a3d8-a36a045ebbd5,2024-10-13,387.81,ACH,0
38666fe2-fe2f-40c6-8a5a-5d51168ae3b1,b1bc1676-f6b5-46d6-a770-c229df5756a0,2022-10-15,272.09,Card,0
fa464bed-6835-4977-93fd-90821188ba5b,453266f4-db0e-43a7-bc87-f89f7756a6ab,2023-08-18,126.11,Card,0
1bf2d253-52e2-46b7-98d7-c2395e8ffddf,835b8c5c-d46a-43b7-9af0-b166ce441897,2023-05-14,654.53,ACH,0
25514dc1-b85f-4a53-96f6-9183749e0fc6,a635923a-45fa-4aa7-b84c-fa72b7985a69,2022-10-01,262.28,ACH,0
5d951908-f957-4451-b038-b15b2c6116aa,8d22600f-8310-44a9-a4b9-6b3f5215c68a,2025-08-09,332.54,ACH,0
fc7b321d-a39e-422b-b763-e5ee610c64a2,790b2f20-020b-4f62-94a3-6f5d8f3e9838,2023-01-31,98.25,ACH,0
