claim_id,policy_id,incident_date,incident_type,claim_amount_usd,status,cycle_time_days
3ddecdca-2fff-49df-9618-8908160c29ec,8e605e7c-1217-46ed-8078-fe45f1ec8bbd,2020-12-01,Medical,2322.9,Approved,14
f7fe1543-cfed-42d8-a0bc-8214ac1a653c,ec4efb4c-092b-4715-a9fb-adf038f2b5dd,2021-09-23,Weather,6371.26,Under Review,24
e45fa478-d2bc-43ca-9c72-7cd336bbe3bd,23ca1cf3-70db-487d-95e1-0c7d0fc52dcc,2022-08-04,Accident,42631.42,Approved,15
62cf32ef-fb16-41ed-a766-12b8bf442e9e,da0e9858-9916-4071-ae28-9c7b365cbfd2,2020-01-12,Other,11901.97,Approved,22
00c31b89-59ea-4fa3-bb85-e8c08215d1b2,b3d79816-2eeb-41b2-a468-2c4da8bde11a,2023-09-29,Other,19476.19,Under Review,17
1acc8d73-6ace-4be1-a569-e83e41bda983,ec1d61df-1204-4f19-aa38-07c05e7e337d,2024-03-24,Accident,44392.42,Under Review,21
fb06fcbc-1bf2-4483-bd51-4f5c254c7096,0cc5b2df-6b92-4761-9697-90ff103c0419,2024-03-18,Other,49783.15,Open,16
1f4f8869-9345-4bbc-aa07-8e43377e148d,6b535820-8433-4406-976e-6b33ad2c0b5f,2020-10-04,Accident,30047.66,Approved,19
74b7c70d-7e74-4a62-9fd3-0452ed3ff223,3603e084-1f7e-461a-aba5-7f3415281b6a,2024-06-21,Accident,8389.37,Approved,17
a0787d4a-99af-4b44-b5b5-22ab052d7233,6127609c-b177-4984-8cea-8b7b9f953aca,2020-12-14,Medical,15509.15,Approved,18
a7755908-4371-4054-b17e-fe4e58208adb,312462c9-d96a-44fa-9173-935a17a5048a,2022-03-13,Weather,26744.55,Approved,22
1d05ff8a-3497-4da1-b6de-d6b2bf2583b2,d1fdd79b-1d3b-40e7-8855-808aa79e1c7e,2024-05-28,Medical,35505.02,Approved,10
e9f9aa4e-b079-4a94-8f6f-7cfd88b041e7,511ce159-4520-4c50-b513-102763843f00,2024-02-23,Medical,9071.58,Approved,15
a4bac441-32ed-40f9-9a13-cc13e9a190b3,f1f92789-94ca-4b01-980b-e661fabc997b,2023-11-03,Medical,32622.64,Approved,14
65ea8e36-e44d-44ca-8ec9-bbcde7ad729d,98fdb219-59dc-4ff1-bd68-d04a2d00a9e3,2021-06-01,Weather,33395.31,Under Review,13
d790d074-47fb-42d8-a70e-995288e45fcf,1a3d350c-0c5b-494f-bba1-67efeb32ee39,2021-12-10,Medical,20422.35,Open,17
684a1098-aa39-4300-a070-502ece26fd6b,e26490c1-d89a-43be-b00c-7090616ce4ae,2025-02-27,Weather,6109.47,Under Review,19
a55cf42d-6fe4-468a-b175-a5fee6115850,3f1759e2-9e2a-4a45-ba42-b8e546f1fc54,2023-05-04,Accident,21950.4,Approved,14
4898c9c9-1f8b-4433-8c49-cfff17aa5a43,591fa408-c3cd-46b6-a14a-c4694c4a85b9,2021-08-08,Theft,45008.07,Approved,11
fa0781ba-9f56-4299-8a43-2058969a2ac8,af7ba2cc-7cb4-4bae-95a5-3aac44247713,2020-03-26,Theft,10083.75,Open,26
76acea9d-460b-4aca-8c05-2338dac1741e,e66a21d9-724c-4170-ac10-01560ccbbc0c,2021-04-22,Accident,48120.59,Approved,13
2964e8fb-baa8-4d8c-8d30-a5f3bb091121,ddb7f962-5c62-4534-9fb0-62f1946ce3f9,2022-11-08,Accident,5233.42,Approved,17
afa1ff6d-052a-48c6-b8e7-7e9f24765474,654ba646-13a8-4186-b020-7fa3dbff8050,2020-07-17,Weather,7572.41,Under Review,15
92cba73f-fd89-451e-8934-7737316293a4,5c6ab674-f846-4d74-8e9e-5cd37618f01b,2020-05-26,Weather,34013.13,Under Review,20
a0cb2c10-53e0-4894-8d5e-39f1af7cfb96,dff88d19-efd9-4e61-adcd-7ccaeda36d92,2020-05-10,Accident,2141.51,Under Review,21
e75ad487-a7ef-4ca5-b087-b2f902e8ac66,df4988b0-30ca-4ab0-bc11-ccccd6b0c68d,2020-12-02,Medical,3757.21,Approved,23
9475e9c0-ef0a-4656-830a-63fe53fb5324,c997550e-587f-437b-97d9-59305ac16f3a,2025-03-16,Other,44395.69,Under Review,20
244c253c-0966-42b7-b4d8-7b41151d1764,e91728b7-795b-45eb-9fee-181f0b471c3d,2021-02-07,Other,17731.91,Approved,18
f150d030-a3b8-47b1-beea-d69594ac4cef,8697941a-bff1-4ade-8b3e-139672ca87f5,2020-10-25,Weather,37692.67,Denied,22
c6e6b11e-5190-4690-bf8a-a4e3534e8d4e,d8403407-a4fb-4aa0-b0bd-2f3982d9a51f,2024-03-29,Medical,30539.64,Open,28
245210ba-66ec-4823-97d0-0a062bf7c587,591a5e09-f491-4a0b-9c90-780ba2c822d4,2021-11-14,Accident,10474.85,Approved,13
9da5766e-e1ca-4706-8b2f-9bed70d4ea7c,ac3c8217-2ae1-4620-b692-4c2dd5e9fbb8,2023-11-02,Medical,38432.27,Approved,17
7ae0cda5-2f44-40af-8974-4a8b14c469bc,8f3a383f-53ea-43e8-a548-0516358fc6ad,2023-02-24,Accident,2048.63,Under Review,12
0082cca8-ba74-4e0c-8602-3caa5de0f6fb,7376e5ca-8e96-49e2-b05d-5835a5fc8430,2024-08-07,Accident,36379.27,Approved,25
b1e73db1-bfa1-4b2f-89b7-7dc9a041b3df,17e51db6-f023-4840-aa4a-8ac9d8b9eb62,2024-12-13,Accident,20581.79,Denied,9
a57fc336-19cb-4156-9197-a24d08603c65,88f7037d-dbc7-4127-b1b8-56b9d366fb79,2021-02-12,Weather,48098.54,Approved,22
b466176d-d9e1-4268-97d3-6ec935eebf00,2c893292-a651-464c-8bf7-fae827141013,2021-04-12,Accident,12451.96,Approved,14
dae7b925-6742-446e-a8e8-21ba52bdea01,78a045fb-9d01-492d-9ab9-17b588744fbc,2024-06-13,Accident,8318.33,Approved,17
db4d6d87-2096-4b40-80bb-46646b8e0708,0e1c98b0-bc73-418d-8f0d-86287faf901d,2023-02-27,Weather,46041.72,Approved,17
9af3c61f-ae4f-46b5-acbd-c14f8a55ad6c,e6fb521e-a829-4abd-98d1-b7210bceca3b,2020-01-31,Weather,3555.63,Under Review,18
da77698f-87b4-4740-9ebc-9b7ca7411277,6032888b-a03f-4376-b75b-6776fd9ff1b3,2020-11-29,Accident,47720.32,Denied,27
9a594f1d-ec2c-4c91-83cd-5c1f352ad07f,b0eb2d54-31b8-457e-a3d6-c8369959847b,2023-05-15,Accident,37467.86,Under Review,17
5277b88f-8aa0-4f51-9ac1-02a85a3115e0,5076379e-9b71-4b8d-8d49-5e64bd468f47,2023-06-16,Medical,12752.22,Approved,29
6229d766-5c13-4846-a991-91c469362412,29c4d683-efb3-4b2d-87b0-464dfd4222ab,2025-04-04,Other,21375.81,Approved,17
e9931202-edcf-4a90-9ee1-d95018b2b4a8,289ee4e5-d300-4a72-acca-9d231c56ddc8,2024-08-15,Accident,3167.54,Open,17
6a10d92f-8af3-4ead-957e-55dfaeb93e83,f6b714ad-2faa-4eb2-88a5-ed5a69983f66,2025-04-17,Theft,29790.41,Under Review,13
11b3e64a-a7f0-43be-9433-36e966495983,46491c15-da5d-4137-af6c-da64f959f2fe,2023-02-16,Medical,23518.32,Open,13
28c7bca6-503c-40e8-929f-a2c30848ef5a,455448b2-9c0f-4701-b3dd-909518a9a6d8,2023-07-08,Accident,18054.1,Denied,13
c714a437-83a1-4354-9482-e2ad92028775,a5923a40-4008-43f9-b83a-6dd6d305688d,2022-12-19,Accident,43913.76,Under Review,14
50e15794-a4c2-4aa5-94e9-95e90a0d4c59,9814d28a-e194-4b1c-9e3a-4a24bc4f3903,2025-04-02,Accident,18136.15,Approved,24
365fcf75-392b-48e9-960c-3d78ce4dd24a,581d5a2d-21ba-45a9-a597-f8c4441df9e5,2024-07-19,Accident,49087.16,Approved,13
9f3c297c-8749-44df-8033-49c0de0abd10,5408439e-9af0-45ef-b269-993d082d9c03,2024-09-23,Accident,32939.84,Open,19
f8fcd5c8-128b-43ab-9bb6-254887cac49e,00a96c62-25a3-4c28-9ec1-3080381a343d,2024-09-11,Medical,9068.74,Denied,15
890ef5d0-1551-4bee-aab3-023104ed8ad8,2ca16603-cbcb-4b2f-bb39-5ea8b1d0b010,2022-06-26,Medical,9342.02,Under Review,19
f023c7b6-5f1b-44e9-8265-1972416468a4,cd6dda5d-6dd1-4733-abb7-043ed92b6785,2023-11-01,Weather,21533.82,Approved,21
8a05161c-e5b2-4f63-acee-efcd3b2ff8cf,d33daba4-48a6-4902-a0ad-f3ef90551164,2020-08-06,Theft,39371.39,Approved,24
007d71d1-98df-479d-a3b8-bd13c7b63b24,942b1979-e9ba-4bd5-a060-fdbb84704e0c,2024-12-07,Accident,27977.0,Under Review,14
0a225dc1-6df8-4156-8f12-21aad5c9f428,523b1bcc-06c7-4292-87af-c46095258315,2020-03-04,Accident,13589.01,Approved,19
ad956a57-5955-4ed8-9ca0-2d0d7cea4e1d,2e42a683-d242-470f-b406-3f491fbfa9a2,2023-08-27,Theft,46548.25,Approved,26
1fc24c9b-18af-470f-b56f-8e2a05e5417a,ea534cfa-76a6-49cb-9d0a-11efe675aa23,2024-07-04,Weather,28158.93,Approved,15
b3fdd6c2-3881-4470-a3ba-2aae943e3568,856f339d-821f-4022-8445-982b4c935fcc,2023-06-22,Medical,47729.08,Approved,13
d84773a2-4c7b-4d98-a3a1-3acc87bcf10a,10d5b321-64ef-4a77-8efe-54e014cec50d,2020-05-02,Accident,261.92,Approved,16
8e976edb-dbe4-480c-bc85-56a997baae5f,19f83e7c-c4b0-4f79-97f4-7331624d9e31,2023-08-18,Accident,11635.27,Approved,24
042d4fda-4c44-49b9-9fc7-18f4a6ef0561,d3ff5fb0-4b48-4b23-aac2-25c3485355cb,2023-10-31,Theft,26635.02,Approved,14
3af71c1e-c5c7-477d-9008-95ba49a15d3e,ddfb5dad-bac5-4a19-857e-a052a917f67a,2022-09-06,Weather,30643.38,Approved,18
98cca844-9f4b-4f2b-b8cc-53a6f79ab47b,1989d0ff-d8de-444e-8c45-0a697156c6ae,2022-05-24,Medical,43889.81,Open,25
53342478-5c4a-47c7-a3ab-ec9f1004fd47,c417aa14-7fbf-485b-9beb-f98474d1f4ab,2022-03-28,Accident,21099.67,Approved,24
16d15faa-91e3-4dc4-a9e9-2cd29e32f7d1,cc94c8d8-b890-4d05-9129-eac1e38a32cf,2021-07-28,Weather,43524.45,Approved,15
fdf3930e-d0b5-44b9-9251-59f372fc755e,1fcc3880-a932-4240-875e-2d14620d30fb,2022-08-25,Weather,30895.63,Denied,21
135ed513-ad40-4a13-9783-21c48c9a7997,b8d43461-77d0-471b-b411-11ee6080362d,2023-12-18,Weather,20241.99,Under Review,22
ac0bd8ff-073b-4f9a-b64d-594493bb211d,3d52f945-6140-4255-8298-5fef451e37af,2024-01-17,Accident,33449.95,Under Review,24
52b21b3c-3e2f-4230-b9a5-687523710827,8bdfa9ad-4aa0-4a13-b3d3-4ff4fd2a2e92,2021-08-29,Accident,1822.61,Approved,19
aa5ea9a0-5d6d-4412-a936-c5669d606937,16c03b74-af86-4341-8276-42f3b34e0cf1,2021-09-15,Accident,2783.24,Approved,11
5148f0ef-9d4d-41c7-b3e0-f6f9a52d3fee,f96ade4c-57d3-42c9-92eb-9f7ecf3c6be0,2022-07-03,Accident,24159.42,Approved,14
ef6ab9ff-31da-4ce4-b19e-8269dd711509,a4bb5b46-b391-4466-9aab-9e0233f80750,2022-04-13,Weather,31660.48,Approved,25
701dba6e-1877-4dbb-90d6-9d1b6561d0b2,2767bc62-c63d-49bf-a1b1-00a85423fb0a,2020-02-17,Weather,30326.99,Open,25
f81c190b-375b-40e7-b34a-ab2e38485756,525a2a2e-59ed-4a58-8d8e-f346dad5f250,2024-11-16,Weather,47549.7,Approved,26
e1bad0f8-0feb-4742-9daf-77586363914b,4db6398f-907a-42da-a841-9ce3c1b1748e,2021-02-17,Weather,28741.76,Under Review,18
e179336d-e068-42d3-9aef-acddced6d830,6a623e03-2045-4ed4-bc5f-f8eaee22ffc7,2024-09-18,Medical,13898.69,Under Review,20
18d55e5e-4a96-401e-b393-00fe1cbd4fdb,df59e8a3-b2e1-468e-b78a-c5666ecb421c,2023-02-23,Accident,36782.64,Approved,24
588f02ed-d461-45ee-b5ec-22f5cc57c258,6fc42cce-a058-443c-a1cd-62b98eec1236,2022-03-03,Accident,39410.48,Approved,18
3076b092-53c6-4b13-9d69-a37d48af3deb,b6d62ea4-6b74-4f98-aef2-d90f015645da,2022-06-18,Weather,31036.23,Under Review,16
77f99ffb-b05b-4627-a679-cc97aab0220c,38162962-899c-470f-a494-dbec244a9b6d,2023-10-27,Accident,16453.05,Approved,13
24b13129-835e-4af0-9bd1-bef5e42423f7,94562604-abbc-4a76-b651-7bc32e7560b3,2024-03-15,Theft,15380.7,Open,18
c0aea229-b3b2-4a94-a994-424c165b7bb3,670c888f-03fc-44a0-ba47-9b1d17d7d536,2022-06-05,Weather,20145.38,Approved,16
7e3a46b4-0eec-47b3-8b27-2f6b7797c410,4ba4f594-efc5-461a-ba06-c8d6463f733b,2025-02-17,Weather,19411.56,Denied,23
1fda29ee-2b8d-4f21-a9cc-af88c0fefcbf,b0a945b6-5ef3-4102-8e52-850f68b6d4b1,2023-02-07,Other,29684.8,Approved,17
7904439c-d5f4-460a-9725-8ace9c80f5a9,4af2869c-0940-4c37-b8e8-959db05ae9b5,2023-12-31,Accident,35307.91,Approved,21
d9ce1878-f0a0-48e3-a03a-6bc0675c44a8,f5674354-a2de-43d6-b790-43ee7baad8f5,2023-03-25,Accident,47424.99,Under Review,15
08cbdfbe-85b4-4eb7-8901-83f609d9e2b0,88901290-7cbc-4c59-a691-874ac17f841b,2023-11-07,Accident,4791.72,Approved,23
824c4212-06bb-42cb-82e8-e9fd9974dc93,852abd34-11ba-4dee-88d7-c010a01dba77,2025-02-01,Weather,37128.72,Approved,20
1a98fa62-da68-4574-90c0-071af5dabaca,6c0498ff-486e-468c-9744-16f340dcf3a9,2020-12-22,Theft,46707.92,Approved,20
07352e3a-4194-4e90-a37e-5b57bd981b85,b9e49ea3-1f6f-4390-8457-bf9f0b263d00,2024-11-16,Accident,15343.61,Approved,21
933f7363-91ef-4d37-bc8d-7ca20d8d716e,f0921e8f-5ad8-4a5d-9b30-a8efe391d44b,2021-12-18,Accident,10434.79,Approved,27
28d36f3a-823f-49a0-b8d5-4958fb180c41,548fb6b0-c91e-4736-ae2e-652dba78ca42,2025-03-01,Medical,41156.9,Approved,15
c82e81d1-615e-4743-bb91-dbac20d61418,8ca73405-1c36-488a-8f58-1b39fbea2884,2024-10-03,Medical,3220.73,Under Review,26
dd51d5fc-5fe0-4f1d-af18-d762c75d0ada,b63766a8-f017-4f2b-a814-d06d5a1e6a4c,2020-11-27,Accident,49406.79,Under Review,18
5683150e-a21a-4b34-bfee-d1d627447252,3bccfdcd-3073-4ec5-a83b-a217fbc3c45d,2022-05-11,Accident,28341.96,Approved,25
340d3a00-a5a5-4b87-9de9-b48f38f6c84a,08d80760-5283-4b48-a402-f0dac13d48c7,2021-04-05,Medical,4391.2,Approved,16
c56efbfe-cd49-499f-9a5f-98041cef81a3,eb9b0eb5-48b1-40a5-a950-f0b469b41873,2025-04-10,Other,6182.92,Approved,17
e9c90ead-1922-42cf-a010-e30d7aab1610,7ef4a511-b4aa-4d19-a7d3-97cf983906f1,2024-09-27,Weather,39553.56,Under Review,21
ef01ac50-0a87-4929-b4fd-d0b2d9221588,3b58b8a7-5447-4a0b-9e00-e851ee293562,2025-08-25,Weather,36104.99,Under Review,16
07ba7688-f0b7-4498-bcba-4131712561f5,fa7094f5-df5d-43e5-8390-6ba3c217a3d6,2025-06-24,Weather,22700.12,Approved,16
1ffa1e3b-0288-4ce8-a48a-05bcec80ea97,447b7598-894e-451b-b926-3d7090ca9df1,2022-11-02,Medical,43217.51,Open,16
104c1eeb-efe7-4b8b-8171-29a711ad448e,0011e5ea-31fd-4c2e-a8f8-bcd450f1830b,2020-02-15,Other,9513.32,Denied,27
52969c11-8c17-453e-bbc0-1b25662c2fba,0d40fe5b-6f89-4617-9186-82713b6f26cf,2020-11-28,Other,40243.25,Under Review,14
78355fff-7be6-4a9e-87df-72cd2b9a084c,cc297eeb-3338-4f72-8e41-1fc3292e3b09,2024-06-28,Accident,37435.84,Under Review,18
14cb66f4-ed1b-4507-a6ff-cccb2ab68381,a48380d9-6cf2-45e7-b12b-25df3714c755,2022-09-10,Medical,40785.73,Approved,22
98688d22-4b1c-48b8-bc27-af74d7def64f,4f48b166-5ced-4542-84d2-75139e43185b,2025-07-04,Other,22209.95,Approved,24
fe2ac7ec-4461-4ac3-8c96-c197abd4d50d,21139544-79c8-47d7-88e5-5d34e170eab0,2025-02-19,Other,37343.64,Approved,20
0e0ea097-c617-448c-844d-f52401f4d94f,7d816437-15fc-4e94-a5b2-2955346687ba,2021-09-27,Accident,3897.39,Under Review,22
d17cc5e6-2fd1-4283-ab9d-077f34c202d1,23096c28-fc20-4805-aa93-5e9af4a102f2,2022-07-19,Accident,21847.22,Denied,16
8fb7c3f7-83c7-43fb-a7a5-ab2f88436677,f9f50c21-21d8-45f7-bf24-382d7a2d8925,2024-02-03,Weather,31177.22,Approved,22
f4390380-bf0a-4093-a06b-b3128b77c143,6beb9187-55c0-4925-ad02-bd9e703581e9,2025-06-22,Medical,36297.52,Approved,10
3f634bf7-bbf8-47af-9d88-d982ea26d1f7,e8434283-4d4c-4d4c-8b21-60a53cfe8ba7,2022-05-01,Accident,49244.94,Approved,17
0ab4823b-571c-4e5e-a894-59beb80c8a79,bec28dfc-d027-4a9c-9dfe-766f63304820,2020-04-02,Theft,29339.83,Under Review,23
8faf6247-fed2-4112-b651-4c5c569bb966,a95696f9-292e-4e6e-8f17-d7b17e12672e,2022-07-15,Accident,20126.37,Approved,19
3c4fb66b-5cd6-4963-8a35-7826205ece9a,88b9f505-1778-48b9-a712-1db3da214067,2022-06-12,Medical,49457.57,Denied,18
a01c9ff7-f295-4cef-9caf-ff8e16782b51,de2b8251-840b-48e2-b10b-70a84d2ba7a3,2021-04-03,Accident,6538.3,Approved,13
7ed9641b-f8ac-453e-86ee-e4ad28245f1a,562ec049-7ee3-46b9-82be-1aac2a2b33a4,2025-08-24,Accident,1403.42,Under Review,11
91909df3-adf4-4923-a59c-ce3ce2fdde7d,df59e8a3-b2e1-468e-b78a-c5666ecb421c,2024-09-17,Accident,37919.57,Approved,15
e63302b0-3eff-40cc-b586-0920f7c332b7,250afec5-7af1-4219-8fd3-b41530359c67,2025-02-25,Other,27298.81,Approved,21
3be17380-4285-41d8-8ae0-eaa4ea8bab69,3611adc3-e18e-416f-a1db-844022cd7214,2021-08-15,Accident,41637.92,Under Review,7
c57db324-21b9-488c-bfee-5c218cd3a78b,d17c0609-8b2b-42bc-a5d3-0b44ad45c513,2024-12-20,Accident,36059.63,Denied,30
4c4a9289-9f01-4b3b-9b3d-752a77ef281b,a1b967a0-f20b-4cac-84b7-e3ff57ffe658,2022-07-24,Theft,35462.63,Under Review,26
5a1e9d05-d08d-49af-b52d-80bd53a47d7e,3a9fcbbb-41e6-4bf1-99c3-2711f4dd219e,2021-05-02,Other,43855.88,Open,15
ce3ce3e9-84b2-4938-a36f-ecb09a745195,75078d16-bcc7-4abf-90b9-d78572c3e027,2021-09-03,Accident,1263.26,Approved,16
fd850a7d-ad35-4efb-9532-8ec1d35c8d08,8e939cc6-a782-47f3-9f37-4a79391fe717,2021-09-06,Accident,34561.84,Approved,16
1b69f236-3ad1-4c2c-829f-67c7994aec3d,df5ae255-102d-4a99-889d-81ff32e5d25f,2021-04-29,Accident,20723.72,Open,17
39136f76-8712-4b82-b2e3-098dc89fed65,d73cc58d-1133-4ea4-8d1c-27d577cd430d,2025-06-24,Weather,30525.9,Under Review,19
c7a49a71-3974-42f6-a57b-ec88880f0ec5,78e4f15b-41eb-4a05-9939-b2447914687d,2024-04-08,Accident,41230.22,Open,15
34bd65f2-74ae-447e-8f78-ab03c912b09c,30afd168-00ac-4868-bcbe-95a25cd9f370,2020-07-31,Weather,10275.57,Approved,27
91bc178a-aee0-452c-80a2-8300ed9f3006,a1b7ed1c-6684-49d2-b686-339de04f3bc2,2020-06-15,Theft,42343.88,Approved,23
934004c9-81eb-44a8-b5d2-29134297ec5d,46dfa992-8649-405d-a4b3-71c0c96699de,2022-03-22,Theft,45701.84,Approved,21
1d8a255e-0159-4fe9-a718-dd0d21625f29,60ff4a86-1eb9-4cd0-8e8e-94a1656d8048,2021-04-04,Medical,32391.46,Denied,21
118b78d8-258b-467d-80be-970a8a1bdf0f,a76764de-7054-47fe-a40e-e9881abeba4e,2024-11-13,Medical,5466.86,Approved,21
1d1c188f-8d5f-4574-8c65-aab642b5baca,b9ee70ef-e3c5-4f5c-b264-2e17a7e3065f,2025-01-25,Weather,31919.52,Open,13
aceb2a68-9b90-4256-8b94-40608cf065be,2799c5f8-fafd-4b08-8750-b6e3148998d1,2025-04-19,Theft,46257.3,Approved,21
f15aabc5-7cf7-44d9-a850-41a39ac8fc9a,15b7de6c-0aba-4e86-ad18-4079117c46d2,2021-03-11,Weather,38354.83,Approved,24
22567d8c-fae0-4da5-8be2-853c2f76ee7b,a03f397f-d5ba-4767-b954-c1e4984adc36,2022-06-08,Weather,12752.71,Under Review,21
41c13e95-f09d-4a87-9a12-cdeac60f00f6,91c5f7f9-97d3-422c-8285-cad2ede24cf2,2023-02-14,Accident,36936.63,Under Review,25
44048e52-3a1b-4e0c-84ce-24b52cb65a2c,3df0f837-818c-497f-9f90-abb91b8bc6bf,2023-02-04,Theft,17546.88,Open,11
fd1643f5-3ccf-46fc-b515-98a4d64df773,8c5d4860-90e3-4055-843e-8ad59e799f98,2020-03-31,Accident,4658.58,Approved,14
b312fac2-2ebd-432d-92fc-87cd331b659a,38bfff70-a4fa-4c16-a581-d2c030ed6402,2023-02-09,Medical,29198.79,Open,18
db0fff80-27ec-4c60-86ff-7e8607eaa8e2,57e89fe9-cc2a-411b-872a-20fb632320b0,2025-04-01,Medical,6336.37,Approved,14
ecaeed5d-dab0-45d6-bc0f-17a43181aeac,af4cb28c-ef6d-47f5-ae38-9d2f87addfe7,2023-08-02,Accident,28611.52,Approved,16
dfd9248a-7cc0-45fa-8e95-8cd11c2f2c98,6a3aca40-1744-4110-a000-73edbb4e6fa1,2020-09-28,Accident,8082.92,Approved,12
a7d7ad6f-39bb-4d4d-ade8-14319984a285,ce7016dc-503d-43d8-a2e5-092ca0bcf053,2022-05-10,Weather,45137.85,Under Review,14
18efda95-f3d2-42a6-9f9f-c25a462e9727,55a2067a-3c25-4f99-9e93-8d277214be36,2022-02-02,Medical,48958.03,Under Review,16
f0c853ee-79b6-4bbf-85f1-5cd7dfd037c7,67fd5698-ed35-4d8a-9584-2c1a459647b0,2025-01-23,Accident,28488.01,Approved,22
94ff27f5-c553-445f-95bf-5c2780f84b99,a5054f37-e1ca-4f38-be44-50403e6b0bc3,2025-07-17,Other,18981.29,Open,20
5f1203cf-5402-41ce-98f7-edfdcf8f9a6c,0389a1a4-e88a-47e7-aeec-e14662c4ae17,2022-06-02,Weather,17042.13,Approved,12
8400632d-7923-4e72-9c1d-dcb745f44e8d,04089db5-93d5-47b0-99ff-a67bbf53ff3a,2021-05-25,Weather,40018.61,Under Review,16
39652ac5-c7ac-466a-bf8d-c440cc6c8d61,858fbba8-4e70-4d9b-9771-9914edfaee39,2022-08-03,Medical,36228.6,Open,26
b6a2bd8d-8f98-4a10-a41a-f08d3205aed9,8c1f0630-ad3b-46a8-8eb1-b5c2f03976e9,2021-02-26,Weather,11492.09,Open,13
d8d9fecd-34bb-45f4-a2ba-81537ca0160b,e2461f91-8e18-446d-942b-ab88bd11ec4d,2021-04-26,Other,44517.28,Approved,16
ceaeec4b-b26a-4c8e-87e1-490c4d4334c9,520f3c76-fe7a-48da-b7da-306360f24348,2023-03-19,Medical,8630.52,Under Review,18
ecbec2c0-73af-4a1a-915b-84d3dcddb01b,b896760a-cf65-4f51-9cd8-35e8ea62b506,2023-03-13,Medical,9711.87,Open,25
fe82d422-43bb-4653-895e-40964ee0d0f7,106add99-c62d-4651-90e9-892f75443726,2024-11-07,Other,30671.41,Under Review,11
4076f130-175d-404f-bc71-a5769078bffb,8db2f046-3845-46d8-9283-077d5fa81fe3,2023-08-02,Medical,810.88,Open,16
747ae212-9dfe-4dc6-9dd7-503fe6515563,5b408428-b8cc-4ce6-ae28-45f75f020083,2020-05-29,Weather,48005.55,Under Review,15
cc8e391f-8172-4c4e-b5a2-ed1b079199fa,695150ad-7efb-4218-ae9f-7f20de65ec2e,2025-06-15,Accident,10760.49,Approved,24
8a3289c8-0b22-49c3-ae45-ee1f99de0b5f,53b56981-0b9d-40a2-b065-4c535493e9a7,2020-03-23,Medical,33577.83,Approved,23
1f7c0bc3-014d-4a9a-87e0-18c634c46153,1da78a56-a5ca-4560-aa7b-5caa292a77c0,2021-04-28,Other,25609.63,Under Review,20
3bbf9488-22e8-453c-9b61-2033081ab6d9,d827f932-02e4-4081-bb6c-65b2a4c4d82f,2020-06-07,Medical,23127.51,Open,12
d655a45e-83f8-48e4-ab54-3875b901d61c,aeeb0237-d8d9-486f-bea3-c07deae61824,2023-11-28,Accident,24087.27,Approved,20
ff5a6ba9-beed-43c0-be45-adb087a3f215,2759668e-5497-48d7-ad35-0f8a6f591715,2020-05-30,Weather,35681.52,Open,24
84a6e897-b222-4d66-8220-ab680c3f7e76,f2cd9833-8ba0-4c10-a5fc-cf69e8382f18,2021-06-03,Theft,7988.49,Under Review,19
290c8617-d7e5-4b71-8d69-862e5e8df9ff,f209b6fe-1f03-4f37-bf1d-da5a249dfa33,2021-11-07,Other,5552.64,Approved,21
8dbaefed-ee49-474b-871c-565ba9a6d72e,a361aa20-0ed8-428f-8899-e68f0abf5397,2024-09-10,Accident,41287.33,Denied,20
c7ebb33d-ef80-415e-8d98-44e839ebe514,7f08c6de-f7c9-48c6-84ed-2a19da6617b6,2023-04-22,Medical,10444.77,Under Review,13
7b8ef80b-6b4e-4261-af12-b108bc6a4b8c,0e09219a-f1c1-4c7f-99ce-7b8266542f10,2023-04-17,Accident,28488.64,Denied,15
036e9d62-2f10-4ced-89d8-eb055a0cf792,0620aa29-da70-486b-949c-524618b67109,2020-08-02,Weather,49148.78,Approved,16
572a37d9-d9fb-4c1b-a063-972a2a0568ad,6344d70b-8e93-42c5-bc54-39dc8dcf9a28,2021-12-17,Medical,25959.17,Under Review,22
b857097b-35e8-40fe-a6eb-a0bf7c888af3,162ba008-3abc-4972-9964-6541f1d0c1ca,2022-06-08,Accident,30664.29,Approved,17
5b44a501-398c-4d0c-bdcd-1a200a821ed1,3f1b78eb-d002-4084-9ac7-d7b77b3a7c00,2025-06-18,Theft,16071.78,Approved,15
db796ed7-a34f-4c30-88d4-8f17547b9bc3,b97026aa-eb7b-49eb-bd77-0b4bb3b141f5,2025-07-22,Accident,26417.19,Approved,23
8ff89662-8691-41ba-9254-1e96379e7623,ae45fca8-01dc-40ca-ad9b-3cacd0a72c52,2023-08-18,Other,21878.2,Approved,24
52efcaab-f2f1-449a-a504-880a410f0d1d,49683a25-6234-4e5d-b9a3-2c32c9117d19,2021-09-24,Accident,15309.8,Approved,19
383fbe31-5db4-49c8-9eaa-1a37fe49c14b,0141bc21-f9b2-4953-8598-c60c4c90bf54,2020-03-26,Accident,36559.09,Denied,13
905e7bb1-8451-4c8f-adcb-8b5f44138573,2d5e00ae-bf4d-4d64-8f5a-105f2468e7bf,2022-01-24,Other,27293.14,Denied,25
a77140e3-afea-4d9f-943d-a2cb714cf2e1,32b985ed-f43f-4a81-8ad6-d97bd90a6886,2021-01-15,Weather,18071.08,Open,19
